X,Y,Z
-6.717386027989823,-32.587048431130654,-189.67247633170047
0.0,-36.67151661522482,-192.06736579897938
7.018488667526706,-40.86445222732775,-194.14544081185375
14.324207169140658,-45.15193983113921,-195.87060292723882
21.900073038322354,-49.51849125800199,-197.2077631926906
-51.55205654610938,-11.652616139447217,-168.06750986562676
-47.127358590040494,-14.793221585231393,-171.79639612641267
-42.38238746567596,-18.090834325324142,-175.4593060494959
-37.311344180972476,-21.54171460671126,-179.023602908545
-31.91046863653322,-25.14076237074188,-182.455346698749
-26.178294994611747,-28.881425324066132,-185.71950561275196
-20.11588649895124,-32.75562739087796,-188.78021251786254
-13.7270447151654,-36.75371924774991,-191.60106174561017
-7.018488667526706,-40.86445222732775,-194.14544081185375
0.0,-45.074976426917246,-196.3768911960431
7.3154689596225815,-49.37086340090941,-198.2594920382348
14.91172654659953,-53.73615337541382,-199.75826056402093
-58.5474541280009,-15.604198910232043,-168.69581228938668
-54.175481010888994,-18.807948163579198,-172.55063158378422
-49.480960645485524,-22.163803275304154,-176.34155492697275
-44.45729982702863,-25.667434022578902,-180.03652321169793
-39.09989528636566,-29.313159535594043,-183.60216742390753
-33.40638913661466,-33.09386371930434,-187.00400758515383
-27.376907096081872,-37.00093014022538,-190.20669517143983
-21.014274706338078,-41.02419792048633,-193.17429511626673
-14.324207169140658,-45.15193983113921,-195.87060292723882
-7.3154689596225815,-49.37086340090941,-198.2594920382348
0.0,-53.66613547755722,-200.3052862985021
7.606994133068151,-58.02143031446338,-201.97315247240206
-65.7401022988967,-19.709286041458423,-168.9535824387809
-61.428357273943774,-22.96809248394655,-172.92845974571662
-56.792288341056405,-26.373575773974622,-176.84226661651158
-51.82450897631049,-29.920894208093053,-180.66368643804648
-46.51955755544483,-33.603874985934496,-184.36008064105437
-40.87415296138794,-37.41493549196141,-187.8976717201435
-34.88743677130185,-41.34502283087628,-191.24176828892936
-28.561197545938096,-45.38357305641158,-194.35702918721904
-21.900073038322354,-49.51849125800199,-197.2077631926906
-14.91172654659953,-53.73615337541382,-199.75826056402093
-7.606994133068151,-58.02143031446338,-201.97315247240206
0.0,-62.35773464991678,-203.8177943760829
0.0,22.213971720044913,-153.18134601553305
4.68067554322044,19.880019480462103,-155.72198499851083
9.649949355836778,17.369787759125558,-158.19603067361913
14.906773179166537,14.679373893187808,-160.57239799169338
20.44821203272613,11.805780721540925,-162.81873448664106
26.26919247953661,8.747085950305257,-164.90158595475427
32.36227996677469,5.502602287014643,-166.78661423363985
38.717490012742196,2.0730249210364833,-168.43886247484653
45.32213757071134,-1.539437002567439,-169.82306203127234
52.16072820131638,-5.330948023955655,-170.90397398453572
59.214893797810966,-9.295955844581298,-171.64675747911198
66.4633746057988,-13.427124865207157,-172.01735644174346
-4.68067554322044,19.880019480462103,-155.72198499851083
0.0,17.45855183665499,-158.42569823156194
4.973495309970935,14.859941081080079,-161.06238835851846
10.239391719074332,12.080970464378485,-163.60021159660602
15.795304968786834,9.11942357566126,-166.0060366560052
21.636634429322413,5.974249925006923,-168.24562981883815
27.756342458155228,2.6457187615401967,-170.2838926565712
34.14476891634241,-0.864442356665988,-172.08514711778375
40.789485296607346,-4.552927537426319,-173.61346142475875
47.67519209932865,-8.414754012827068,-174.83300914360802
54.78366209755827,-12.443187529340245,-175.7084529957914
62.09373103803112,-16.62969353676194,-176.2053444853228
-9.649949355836778,17.369787759125558,-158.19603067361913
-4.973495309970935,14.859941081080079,-161.06238835851846
0.0,12.172627394964895,-163.861151879918
5.270768281803488,9.30536200868291,-166.55980758778605
10.837006345900397,6.256748531015228,-169.12454164394634
16.694626103404012,3.0266387791768405,-171.52044279113312
22.837035471860045,-0.38372146029194987,-173.71175784573538
29.254955393670294,-3.9715642634141166,-175.6621940739753
35.936277502421035,-7.7324921431353895,-177.33526133056787
42.86596605926104,-11.660394059343623,-178.69464581483516
50.02600670457387,-15.747386983785116,-179.70460658357217
57.39540341074903,-19.983784493529903,-180.3303855718749
-14.906773179166537,14.679373893187808,-160.57239799169338
-10.239391719074332,12.080970464378485,-163.60021159660602
-5.270768281803488,9.30536200868291,-166.55980758778605
0.0,6.35083295187919,-169.41810732433004
5.571722138849368,3.216835276714433,-172.1407259007187
11.440863850992727,-0.09585891743628341,-174.69219033736113
17.601329443226525,-3.585021140428534,-177.03621016175694
24.044280359911525,-7.246849842361655,-179.13599409046802
30.757994971277558,-11.075876278396796,-180.9546052845213
37.72777320183693,-15.064895300533458,-182.45534669874897
44.9358884661933,-19.204922835507105,-183.6021674239075
52.361588181138096,-23.48518112286033,-184.3600806410543
-20.44821203272613,11.805780721540925,-162.81873448664106
-15.795304968786834,9.11942357566126,-166.0060366560052
-10.837006345900397,6.256748531015228,-169.12454164394634
-5.571722138849368,3.216835276714433,-172.1407259007187
0.0,-4.467878509911269e-14,-175.0197589937084
5.875221607008899,-3.3920607763553363,-177.72573443708197
12.048395623926663,-6.956144456777208,-180.22195221725462
18.511185369079545,-10.687437855857176,-182.47124642547325
25.252324860597767,-14.579436555930037,-184.43635024001767
32.257524065437345,-18.623890202571115,-186.08028963638634
39.50942148945974,-22.810775132465995,-187.36679668200935
46.987585312002956,-27.12829502845544,-188.26073309775813
-26.26919247953661,8.747085950305257,-164.90158595475427
-21.636634429322413,5.974249925006923,-168.24562981883815
-16.694626103404012,3.0266387791768405,-171.52044279113312
-11.440863850992727,-0.09585891743628341,-174.69219033736113
-5.875221607008899,-3.3920607763553363,-177.72573443708197
0.0,-6.859356484162612,-180.58487382798896
6.179855469838414,-10.493593223011473,-183.2326349630099
12.656572607624556,-14.288983485462829,-185.6316069645688
19.41941164528362,-18.238037634100813,-187.74431278018736
26.454568859983187,-22.331522934956023,-189.53360797692955
33.74512708353555,-26.55845011517547,-190.96309818959665
41.27105429536454,-30.906087804427685,-191.99756615925227
-32.36227996677469,5.502602287014643,-166.78661423363985
-27.756342458155228,2.6457187615401967,-170.2838926565712
-22.837035471860045,-0.38372146029194987,-173.71175784573538
-17.601329443226525,-3.585021140428534,-177.03621016175694
-12.048395623926663,-6.956144456777208,-180.22195221725462
-6.179855469838414,-10.493593223011473,-183.2326349630099
0.0,-14.192303630919364,-186.03115329993796
6.4840262712997525,-18.04556610002941,-188.5799845594412
13.262081390008708,-22.04497027565545,-190.84156221679336
20.320925543006396,-26.180376589802258,-192.77867653639484
27.64416656882682,-30.439915134422794,-194.35489351859005
35.2122526335409,-34.81001193438365,-195.53498352256872
-38.717490012742196,2.0730249210364833,-168.43886247484653
-34.14476891634241,-0.864442356665988,-172.08514711778375
-29.254955393670294,-3.9715642634141166,-175.6621940739753
-24.044280359911525,-7.246849842361655,-179.13599409046802
-18.511185369079545,-10.687437855857176,-182.47124642547325
-12.656572607624556,-14.288983485462829,-185.6316069645688
-6.4840262712997525,-18.04556610002941,-188.5799845594412
0.0,-21.9496203864837,-191.27887917963028
6.7860341420545565,-25.991892592695773,-193.6907545997836
13.861478670064184,-30.16142302310185,-195.7784377784516
21.210548111290333,-34.445555296712364,-197.50553683956952
28.814252191695477,-38.829972259920936,-198.8368696415021
-45.32213757071134,-1.539437002567439,-169.82306203127234
-40.789485296607346,-4.552927537426319,-173.61346142475875
-35.936277502421035,-7.7324921431353895,-177.33526133056787
-30.757994971277558,-11.075876278396796,-180.9546052845213
-25.252324860597767,-14.579436555930037,-184.43635024001767
-19.41941164528362,-18.238037634100813,-187.74431278018736
-13.262081390008708,-22.04497027565545,-190.84156221679336
-6.7860341420545565,-25.991892592695773,-193.6907545997836
0.0,-30.068795972915957,-196.25450090622977
7.084144665671015,-34.26399661160172,-198.49576220537028
14.45130334767622,-38.56415299305255,-200.3782644252942
22.08312934450526,-42.95430910452454,-201.86692547594757
-52.16072820131638,-5.330948023955655,-170.90397398453572
-47.67519209932865,-8.414754012827068,-174.83300914360802
-42.86596605926104,-11.660394059343623,-178.69464581483516
-37.72777320183693,-15.064895300533458,-182.45534669874897
-32.257524065437345,-18.623890202571115,-186.08028963638634
-26.454568859983187,-22.331522934956023,-189.53360797692955
-20.320925543006396,-26.180376589802258,-192.77867653639484
-13.861478670064184,-30.16142302310185,-195.7784377784516
-7.084144665671015,-34.26399661160172,-198.49576220537028
0.0,-38.475792702795154,-200.89383656318705
7.376630310394885,-42.7828910168919,-202.93657335784945
15.028125477264336,-47.16980376319909,-204.58903535297765
-59.214893797810966,-9.295955844581298,-171.64675747911198
-54.78366209755827,-12.443187529340245,-175.7084529957914
-50.02600670457387,-15.747386983785116,-179.70460658357217
-44.9358884661933,-19.204922835507105,-183.6021674239075
-39.50942148945974,-22.810775132465995,-187.36679668200935
-33.74512708353555,-26.55845011517547,-190.96309818959665
-27.64416656882682,-30.439915134422794,-194.35489351859005
-21.210548111290333,-34.445555296712364,-197.50553683956952
-14.45130334767622,-38.56415299305255,-200.3782644252942
-7.376630310394885,-42.7828910168919,-202.93657335784945
0.0,-47.087379528407105,-205.14462394725388
7.661775142416889,-51.461706693816716,-206.9676605817435
-66.4633746057988,-13.427124865207157,-172.01735644174346
-62.09373103803112,-16.62969353676194,-176.2053444853228
-57.39540341074903,-19.983784493529903,-180.3303855718749
-52.361588181138096,-23.48518112286033,-184.3600806410543
-46.987585312002956,-27.12829502845544,-188.26073309775813
-41.27105429536454,-30.906087804427685,-191.99756615925227
-35.2122526335409,-34.81001193438365,-195.53498352256872
-28.814252191695477,-38.829972259920936,-198.8368696415021
-22.08312934450526,-42.95430910452454,-201.86692547594757
-15.028125477264336,-47.16980376319909,-204.58903535297765
-7.661775142416889,-51.461706693816716,-206.9676605817435
0.0,-55.81378838642396,-208.9682557146643
0.0,28.586619284966332,-154.78463892835475
4.747570311499157,26.308099306793086,-157.4452416797724
9.782857320684514,23.85001278578529,-160.03918499234584
15.10464263092878,21.207415549845123,-162.53541013935575
20.709794881818645,18.376245049029126,-164.90158595475424
26.59302698779794,15.353491289972084,-167.10427179768453
32.74668162392734,12.137360460372925,-169.10913066707434
39.16054946489176,8.727427817938617,-170.88118805289827
45.82172425436339,5.124776457836018,-172.38513095690305
52.7144981287195,1.3321187720011345,-173.58564052243884
59.82029980583483,-2.6461022557648577,-174.44775092905556
67.11767734107617,-6.8036343466961995,-174.9372266556055
-4.747570311499157,26.308099306793086,-157.4452416797724
0.0,23.943796722265816,-160.27828778215934
5.039901925323414,21.398816274579413,-163.04418024226248
10.3715029660244,18.668894421865936,-165.7110233077216
15.992169418274518,15.7507501056867,-168.24562981883815
21.897024556239842,12.642253021996877,-170.61370627452246
28.078736570706674,9.342581892563265,-172.78008882554818
34.52734103116278,5.8523692023331,-174.70902505563296
41.23010207194616,2.173829028162522,-176.36449522713815
48.171415715164336,-1.6891350968045427,-177.7105656920476
55.33275780538644,-5.730844895467163,-178.71176644666912
62.69267801446127,-9.943786719182615,-179.33348435803651
-9.782857320684514,23.85001278578529,-160.03918499234584
-5.039901925323414,21.398816274579413,-163.04418024226248
0.0,18.766364235811245,-165.9813708633442
5.336822502144339,15.94912677214416,-168.8181085868844
10.96845912254831,12.944650922642207,-171.52044279113312
16.890481776101975,9.751724200174904,-174.053326202606
23.09593061524914,6.370525549437345,-176.38087185409017
29.575139847528806,2.8027601877068213,-178.46665551143442
36.315603785971,-0.948224934262371,-180.2740566016749
43.30188650993414,-4.877347886593064,-181.76662974579395
50.51557747494933,-8.977723025973217,-182.9084983625509
57.93529430914428,-13.24061846013799,-183.66476147717464
-15.10464263092878,21.207415549845123,-162.53541013935575
-10.3715029660244,18.668894421865936,-165.7110233077216
-5.336822502144339,15.94912677214416,-168.8181085868844
0.0,13.045360919671825,-171.82336619345543
5.637415667817304,9.956008194916842,-174.69219033736113
11.57148478724766,6.680799856841058,-177.38889350115946
17.795667950511124,3.2209290596272644,-179.87698188697945
24.300654190696093,-0.42082557413864097,-182.11947570742035
31.07423042363314,-4.239997838157532,-184.07926685317338
38.101195525450336,-8.230355831063765,-185.71950561275196
45.36332125860504,-12.383849781364667,-187.00400758515386
52.83936109768857,-16.690587076752234,-187.8976717201435
-20.709794881818645,18.376245049029126,-164.90158595475424
-15.992169418274518,15.7507501056867,-168.24562981883815
-10.96845912254831,12.944650922642207,-171.52044279113312
-5.637415667817304,9.956008194916842,-174.69219033736113
0.0,6.784121552710547,-177.72573443708197
5.9403769688982955,3.4296782420812475,-180.58487382798896
12.177646043027332,-0.10511521709060476,-183.2326349630099
18.70290899647937,-3.8164216603137637,-185.63160696456876
25.504309728949714,-7.698684994312623,-187.7443127801873
32.56695059685831,-11.744567211432212,-189.53360797692952
39.872856026651455,-15.944912250688382,-190.96309818959665
47.400984317909035,-20.28873755853877,-191.99756615925224
-26.59302698779794,15.353491289972084,-167.10427179768453
-21.897024556239842,12.642253021996877,-170.61370627452246
-16.890481776101975,9.751724200174904,-174.053326202606
-11.57148478724766,6.680799856841058,-177.38889350115946
-5.9403769688982955,3.4296782420812475,-180.58487382798896
0.0,-3.61708035037439e-14,-183.6046896837138
6.244097509148737,-3.60503137775333,-186.4110234803555
12.78348904559716,-7.380550841658186,-188.96616363534247
19.60674119764517,-11.3199573083918,-191.23238575691965
26.699329853692063,-15.414865278211758,-193.17236032298942
34.04360362245066,-19.65508371560684,-194.74957794739606
41.618795285257725,-24.028622661291504,-195.92878337201446
-32.74668162392734,12.137360460372925,-169.10913066707434
-28.078736570706674,9.342581892563265,-172.78008882554818
-23.09593061524914,6.370525549437345,-176.38087185409017
-17.795667950511124,3.2209290596272644,-179.87698188697945
-12.177646043027332,-0.10511521709060476,-183.2326349630099
-6.244097509148737,-3.60503137775333,-186.4110234803555
0.0,-7.274651161051759,-189.37462765939696
6.54675112504885,-11.108127862705055,-192.08556903707327
13.38521161502963,-15.097875145833662,-194.50599812163512
20.501301805209405,-19.23453225881571,-196.59850778075517
27.877766730678577,-23.50695648305098,-198.3265637390178
35.494183636170305,-27.902242945465463,-199.65494371784686
-39.16054946489176,8.727427817938617,-170.88118805289827
-34.52734103116278,5.8523692023331,-174.70902505563296
-29.575139847528806,2.8027601877068213,-178.46665551143442
-24.300654190696093,-0.42082557413864097,-182.11947570742035
-18.70290899647937,-3.8164216603137637,-185.63160696456876
-12.78348904559716,-7.380550841658186,-188.96616363534247
-6.54675112504885,-11.108127862705055,-192.08556903707327
0.0,-14.992385464720163,-194.95191250139212
6.846376028296466,-19.02482549548491,-197.52733993455257
13.978813107538343,-23.19519630172357,-199.7744698351063
21.380525312462808,-27.491496930213682,-201.65682662142197
29.031504368153826,-31.900008007644278,-203.139283378348
-45.82172425436339,5.124776457836018,-172.38513095690305
-41.23010207194616,2.173829028162522,-176.36449522713815
-36.315603785971,-0.948224934262371,-180.2740566016749
-31.07423042363314,-4.239997838157532,-184.07926685317338
-25.504309728949714,-7.698684994312623,-187.7443127801873
-19.60674119764517,-11.3199573083918,-191.23238575691965
-13.38521161502963,-15.097875145833662,-194.50599812163512
-6.846376028296466,-19.02482549548491,-197.52733993455257
0.0,-23.09148398285826,-200.25866896302787
7.140939949174976,-27.286802661557545,-202.66272640603412
14.560199656303933,-31.598023879244654,-204.70317086804783
22.238255167211243,-36.01071990301043,-206.34502343529334
-52.7144981287195,1.3321187720011345,-173.58564052243884
-48.171415715164336,-1.6891350968045427,-177.7105656920476
-43.30188650993414,-4.877347886593064,-181.76662974579395
-38.101195525450336,-8.230355831063765,-185.71950561275196
-32.56695059685831,-11.744567211432212,-189.53360797692952
-26.699329853692063,-15.414865278211758,-193.17236032298942
-20.501301805209405,-19.23453225881571,-196.59850778075517
-13.978813107538343,-23.19519630172357,-199.7744698351063
-7.140939949174976,-27.286802661557545,-202.66272640603412
0.0,-31.497609849920593,-205.22623055274886
7.42837703524834,-35.81421089547282,-207.4288411342363
15.125221078296072,-40.22157929790509,-209.2357691749
-59.82029980583483,-2.6461022557648577,-174.44775092905556
-55.33275780538644,-5.730844895467163,-178.71176644666912
-50.51557747494933,-8.977723025973217,-182.9084983625509
-45.36332125860504,-12.383849781364667,-187.00400758515386
-39.872856026651455,-15.944912250688382,-190.96309818959665
-34.04360362245066,-19.65508371560684,-194.74957794739606
-27.877766730678577,-23.50695648305098,-198.3265637390178
-21.380525312462808,-27.491496930213682,-201.65682662142197
-14.560199656303933,-31.598023879244654,-204.70317086804783
-7.42837703524834,-35.81421089547282,-207.4288411342363
0.0,-40.126112581025716,-209.79795204941695
7.706584554076652,-44.518214433563024,-211.77593501717047
-67.11767734107617,-6.8036343466961995,-174.9372266556055
-62.69267801446127,-9.943786719182615,-179.33348435803651
-57.93529430914428,-13.24061846013799,-183.66476147717464
-52.83936109768857,-16.690587076752234,-187.8976717201435
-47.400984317909035,-20.28873755853877,-191.99756615925224
-41.618795285257725,-24.028622661291504,-195.92878337201446
-35.494183636170305,-27.902242945465463,-199.65494371784686
-29.031504368153826,-31.900008007644278,-203.139283378348
-22.238255167211243,-36.01071990301043,-206.34502343529334
-15.125221078296072,-40.22157929790509,-209.2357691749
-7.706584554076652,-44.518214433563024,-211.77593501717047
0.0,-48.88473253702765,-213.93119100659766
0.0,35.27680675783704,-156.19625872838773
4.809081350020123,33.05671248565363,-158.97465589394378
9.904419452405316,30.65360242557657,-161.68665207597408
15.284661730495985,28.06149398644917,-164.30135973560303
20.946533350864417,25.2752554321037,-166.78661423363985
26.884603305535443,22.290777945775606,-169.10913066707434
33.09107735376921,19.105142417973337,-171.23470868107512
39.555622039668286,15.716777582606884,-173.12848118189748
46.26522361476529,12.125606128796278,-174.75520185008324
53.204085117364365,8.333175560255818,-176.0795654635126
60.35356414886589,4.342770835591768,-177.06655432330206
67.69215309687189,0.15950617185830546,-177.68180354645745
-4.809081350020123,33.05671248565363,-158.97465589394378
0.0,30.752896931549742,-161.93455039366992
5.100327138765542,28.264693920974402,-164.82747125853868
10.491083005745624,25.58679210837177,-167.621617250981
16.16943088784057,22.714838304132872,-170.28389265657123
22.130281541249648,19.645608230121432,-172.78008882554818
28.36608910560827,16.377169180979802,-175.07511471238206
34.86668029865259,12.909031054007064,-177.133271563116
41.619120842340166,9.24228233418115,-178.91856583608995
48.607622345834685,5.379707889904011,-180.39505356396964
55.813492020431895,1.325885818384043,-181.52720870981034
63.21512668835256,-2.9127389574839158,-182.28030764778828
-9.904419452405316,30.65360242557657,-161.68665207597408
-5.100327138765542,28.264693920974402,-164.82747125853868
0.0,25.690553262219524,-167.9005695940462
5.396300783995275,22.926600077239836,-170.8733114159403
11.086205203339972,19.96931359590305,-173.71175784573538
17.065002268895167,16.816399862129785,-176.3808718540902
23.32543833025516,13.46694809893879,-178.8447729004693
29.857550557886558,9.921572638132703,-181.06703558803986
36.648539612753176,6.182537070294793,-183.01102570312068
43.682684670505616,2.2538576568946205,-184.6402661753358
50.941302997932105,-1.858616461792373,-185.91882492887004
58.40275526415227,-6.147148170528303,-186.81171630290567
-15.284661730495985,28.06149398644917,-164.30135973560303
-10.491083005745624,25.58679210837177,-167.621617250981
-5.396300783995275,22.926600077239836,-170.8733114159403
0.0,20.077120484303776,-174.02306833364148
5.695945340897931,17.03570900842738,-177.0362101617569
11.687240364680326,13.801035992641495,-179.87698188697945
17.96696935016251,10.373234590838042,-182.50882783842627
24.52543241540367,6.754031951697868,-184.89471176296183
31.350022922397073,2.9468602628892926,-186.99747324813256
38.425148686873314,-1.0430550322972507,-188.78021251786257
45.73219901312942,-5.208631952140725,-190.20669517143986
53.249558477237386,-9.540895101432659,-191.24176828892936
-20.946533350864417,25.2752554321037,-166.78661423363985
-16.16943088784057,22.714838304132872,-170.28389265657123
-11.086205203339972,19.96931359590305,-173.71175784573538
-5.695945340897931,17.03570900842738,-177.0362101617569
0.0,13.91228891355429,-180.2219522172546
5.997790573188914,10.598708440101959,-183.2326349630099
12.290895482598263,7.096151815459623,-186.03115329993798
18.869931803946592,3.407451580263372,-188.5799845594412
25.722544979394783,-0.46281425297670886,-190.8415622167934
32.83333397891535,-4.508249453754555,-192.77867653639484
40.18382307986594,-8.72059294784118,-194.35489351859007
47.75248095798616,-13.08969933793014,-195.53498352256872
-26.884603305535443,22.290777945775606,-169.10913066707434
-22.130281541249648,19.645608230121432,-172.78008882554818
-17.065002268895167,16.816399862129785,-176.3808718540902
-11.687240364680326,13.801035992641495,-179.87698188697945
-5.997790573188914,10.598708440101959,-183.2326349630099
0.0,7.210062755506552,-186.41102348035554
6.300032709140757,3.637325580525825,-189.37462765939702
12.893296480112715,-0.11558885519418528,-192.08556903707324
19.767749226972427,-4.0429957207294125,-194.50599812163514
26.908244468650363,-8.137382044555308,-196.5985077807552
34.29650484531672,-12.38937594801886,-198.32656373901781
41.91114303142337,-16.787743242780717,-199.6549437178469
-33.09107735376921,19.105142417973337,-171.23470868107512
-28.36608910560827,16.377169180979802,-175.07511471238206
-23.32543833025516,13.46694809893879,-178.8447729004693
-17.96696935016251,10.373234590838042,-182.50882783842627
-12.290895482598263,7.096151815459623,-186.03115329993798
-6.300032709140757,3.637325580525825,-189.37462765939702
0.0,-3.6782406610846974e-14,-192.5014575826098
6.60061867677364,-3.810868969853367,-195.37354287490993
13.49015461737848,-7.788544399753173,-197.95287457932346
20.653779712838364,-11.924465276990492,-200.20195797931666
28.07347841606044,-16.208230320601672,-202.08425209563347
35.72806668090589,-20.627608915845947,-203.5646175698298
-39.555622039668286,15.716777582606884,-173.12848118189748
-34.86668029865259,12.909031054007064,-177.133271563116
-29.857550557886558,9.921572638132703,-181.06703558803986
-24.52543241540367,6.754031951697868,-184.89471176296183
-18.869931803946592,3.407451580263372,-188.5799845594412
-12.893296480112715,-0.11558885519418528,-192.08556903707324
-6.60061867677364,-3.810868969853367,-195.37354287490993
0.0,-7.67244677746027,-198.40571875612244
6.897325308872406,-11.692602681019155,-201.1440493672266
14.076911448231895,-15.861809548248617,-203.55105695407008
21.521067925638704,-20.16872942210988,-205.5902794374661
29.208872427001126,-24.600236719537264,-207.22672552988493
-46.26522361476529,12.125606128796278,-174.75520185008324
-41.619120842340166,9.24228233418115,-178.91856583608995
-36.648539612753176,6.182537070294793,-183.01102570312068
-31.350022922397073,2.9468602628892926,-186.99747324813256
-25.722544979394783,-0.46281425297670886,-190.8415622167934
-19.767749226972427,-4.0429957207294125,-194.50599812163514
-13.49015461737848,-7.788544399753173,-197.95287457932346
-6.897325308872406,-11.692602681019155,-201.1440493672266
0.0,-15.746550988053011,-204.0415528309914
7.187821709509517,-19.939989399682577,-206.6080210702679
14.64883729582391,-24.260745246862733,-208.80714650562695
22.362443724353724,-28.694906266958515,-210.60413899039912
-53.204085117364365,8.333175560255818,-176.0795654635126
-48.607622345834685,5.379707889904011,-180.39505356396964
-43.682684670505616,2.2538576568946205,-184.6402661753358
-38.425148686873314,-1.0430550322972507,-188.78021251786257
-32.83333397891535,-4.508249453754555,-192.77867653639484
-26.908244468650363,-8.137382044555308,-196.5985077807552
-20.653779712838364,-11.924465276990492,-200.20195797931666
-14.076911448231895,-15.861809548248617,-203.55105695407008
-7.187821709509517,-19.939989399682577,-206.6080210702679
0.0,-24.1478347377939,-209.3356873151876
7.469701767494559,-28.472447081168834,-211.6979663787397
15.201056562091727,-32.89924022599307,-213.66030877740081
-60.35356414886589,4.342770835591768,-177.06655432330206
-55.813492020431895,1.325885818384043,-181.52720870981034
-50.941302997932105,-1.858616461792373,-185.91882492887004
-45.73219901312942,-5.208631952140725,-190.20669517143986
-40.18382307986594,-8.72059294784118,-194.35489351859007
-34.29650484531672,-12.38937594801886,-198.32656373901781
-28.07347841606044,-16.208230320601672,-202.08425209563347
-21.521067925638704,-20.16872942210988,-205.5902794374661
-14.64883729582391,-24.260745246862733,-208.80714650562695
-7.469701767494559,-28.472447081168834,-211.6979663787397
0.0,-32.79032403595597,-214.22691835010787
7.740473161941709,-37.19923074134062,-216.3597182924698
-67.69215309687189,0.15950617185830546,-177.68180354645745
-63.21512668835256,-2.9127389574839158,-182.28030764778828
-58.40275526415227,-6.147148170528303,-186.81171630290567
-53.249558477237386,-9.540895101432659,-191.24176828892936
-47.75248095798616,-13.08969933793014,-195.53498352256872
-41.91114303142337,-16.787743242780717,-199.6549437178469
-35.72806668090589,-20.627608915845947,-203.5646175698298
-29.208872427001126,-24.600236719537264,-207.22672552988493
-22.362443724353724,-28.694906266958515,-210.60413899039912
-15.201056562091727,-32.89924022599307,-213.66030877740081
-7.740473161941709,-37.19923074134062,-216.3597182924698
0.0,-41.579287728392984,-218.66835749251186
0.0,42.27492237137819,-157.38247323595664
4.864123183924925,40.116293652146595,-160.27602862465065
10.012449792305917,37.771103081924245,-163.10386848204882
15.443539384511265,35.23234279869287,-165.8354286534712
21.154037250666963,32.49381746128671,-168.43886247484653
27.13844893247575,29.550316753783985,-170.88118805289827
33.38893967200153,26.397784757544855,-173.1284811818975
39.89516270422482,23.033482926648073,-175.14611029642253
46.64411999081652,19.45614336242139,-176.8990089657175
53.62005851622928,15.66610916422982,-178.3519806471346
60.80440468007652,11.66545881529674,-179.47002976017714
68.17573866684829,7.458111818932697,-180.2187126254456
-4.864123183924925,40.116293652146595,-160.27602862465065
0.0,37.87626960873664,-163.35975328623746
5.153665375296241,35.44803470044486,-166.377099131254
10.595911246338703,32.82523878797071,-169.2965138476587
16.323755417191208,30.002458466234707,-172.08514711778372
22.331970917127567,26.975369856949147,-174.70902505563296
28.612888980338663,23.74091535725994,-177.133271563116
35.15623347539723,20.297460860713876,-179.32237219745264
41.94899050287587,16.64494004678414,-181.2404752028017
48.97531624471017,12.784982544394833,-182.85172357805075
56.21648541123839,8.721023086359589,-184.12061145644307
63.65088184343817,4.4583891551975245,-185.0123576661273
-10.012449792305917,37.771103081924245,-163.10386848204882
-5.153665375296241,35.44803470044486,-166.377099131254
0.0,32.93562566578241,-169.58309254821268
5.44808329695475,30.228249804778308,-172.68938138909542
11.188002151956123,27.32131668920604,-175.66219407397526
17.214831447034193,24.2114423345839,-178.46665551143445
23.52110922905883,20.89661095884158,-181.06703558803986
30.09667638466797,17.37632421240106,-183.42704025267892
36.92855385403548,13.651734494669816,-185.51013907671822
44.0008603865459,9.725759306046044,-187.2799224318188
51.294772968945345,5.60317401698371,-188.70048092355546
58.788531149576976,1.2906809320120953,-189.7367994528478
-15.443539384511265,35.23234279869287,-165.8354286534712
-10.595911246338703,32.82523878797071,-169.2965138476587
-5.44808329695475,30.228249804778308,-172.68938138909542
0.0,27.43653292238308,-175.98073935464453
5.74618411905935,24.44638252857938,-179.135994090468
11.785881457581844,21.255396644792846,-182.11947570742035
18.111879455844015,17.862631534688923,-184.8947117629618
24.714184411918012,14.268741023022871,-187.42474328035632
31.579904789707875,10.47609726829944,-189.67247633170047
38.6931769096952,6.488890181656745,-191.60106174561017
46.03513492219093,2.3132032224495798,-193.17429511626673
53.583925954328436,-2.0429361090824156,-194.35702918721898
-21.154037250666963,32.49381746128671,-168.43886247484653
-16.323755417191208,30.002458466234707,-172.08514711778372
-11.188002151956123,27.32131668920604,-175.66219407397526
-5.74618411905935,24.44638252857938,-179.135994090468
0.0,21.374875711714225,-182.47124642547325
6.04633638885481,18.10540514577647,-185.63160696456876
12.385905532646841,14.63811451976592,-188.5799845594412
19.00892885811967,10.974810193241794,-191.27887917963034
25.902656348738365,7.1190683383800435,-193.69075459978356
33.051297887327095,3.0763188492591533,-195.77843777845152
40.43599999005968,-1.1460958442133424,-197.50553683956952
48.034868501184285,-5.538888259099298,-198.8368696415021
-27.13844893247575,29.550316753783985,-170.88118805289827
-22.331970917127567,26.975369856949147,-174.70902505563296
-17.214831447034193,24.2114423345839,-178.46665551143445
-11.785881457581844,21.255396644792846,-182.11947570742035
-6.04633638885481,18.10540514577647,-185.63160696456876
0.0,14.761101683316262,-188.9661636353425
6.346545355063865,11.223716717899126,-192.08556903707324
12.983786675776203,7.496192732360026,-194.9519125013921
19.899170195804007,3.583277183376855,-197.52733993455254
